# amplicon position	effect
118	7.051589428257129012e-04
119	7.051589428257129012e-04
120	7.051589428257129012e-04
121	7.051589428257129012e-04
122	7.051589428257129012e-04
123	7.051589428257129012e-04
124	7.051589428257129012e-04
125	7.051589428257129012e-04
126	7.051589428257129012e-04
127	7.051589428257129012e-04
128	3.525794714128564506e-04
129	3.525794714128564506e-04
130	3.525794714128564506e-04
131	3.525794714128564506e-04
132	3.525794714128564506e-04
133	3.525794714128564506e-04
134	3.525794714128564506e-04
135	3.525794714128564506e-04
136	0.000000000000000000e+00
137	0.000000000000000000e+00
138	0.000000000000000000e+00
139	0.000000000000000000e+00
140	0.000000000000000000e+00
141	0.000000000000000000e+00
142	0.000000000000000000e+00
143	0.000000000000000000e+00
144	0.000000000000000000e+00
145	0.000000000000000000e+00
146	0.000000000000000000e+00
147	0.000000000000000000e+00
148	0.000000000000000000e+00
149	0.000000000000000000e+00
150	0.000000000000000000e+00
151	0.000000000000000000e+00
152	0.000000000000000000e+00
153	0.000000000000000000e+00
154	0.000000000000000000e+00
155	0.000000000000000000e+00
156	0.000000000000000000e+00
157	0.000000000000000000e+00
158	0.000000000000000000e+00
159	0.000000000000000000e+00
160	0.000000000000000000e+00
161	0.000000000000000000e+00
162	0.000000000000000000e+00
163	0.000000000000000000e+00
164	0.000000000000000000e+00
165	0.000000000000000000e+00
166	0.000000000000000000e+00
167	0.000000000000000000e+00
168	0.000000000000000000e+00
169	0.000000000000000000e+00
170	0.000000000000000000e+00
171	0.000000000000000000e+00
172	0.000000000000000000e+00
173	0.000000000000000000e+00
174	0.000000000000000000e+00
175	0.000000000000000000e+00
176	0.000000000000000000e+00
177	0.000000000000000000e+00
178	0.000000000000000000e+00
179	0.000000000000000000e+00
180	0.000000000000000000e+00
181	0.000000000000000000e+00
182	0.000000000000000000e+00
183	0.000000000000000000e+00
184	0.000000000000000000e+00
185	0.000000000000000000e+00
186	0.000000000000000000e+00
187	0.000000000000000000e+00
188	0.000000000000000000e+00
189	0.000000000000000000e+00
190	0.000000000000000000e+00
191	0.000000000000000000e+00
192	0.000000000000000000e+00
193	0.000000000000000000e+00
194	0.000000000000000000e+00
195	0.000000000000000000e+00
196	0.000000000000000000e+00
197	0.000000000000000000e+00
198	0.000000000000000000e+00
199	0.000000000000000000e+00
200	0.000000000000000000e+00
