# amplicon position	effect
118	1.085647402079693326e-02
119	1.085647402079693326e-02
120	1.085647402079693326e-02
121	1.085647402079693326e-02
122	1.085647402079693326e-02
123	1.085647402079693326e-02
124	1.085647402079693326e-02
125	1.085647402079693326e-02
126	1.051720920764702936e-02
127	1.051720920764702936e-02
128	1.051720920764702936e-02
129	1.051720920764702936e-02
130	1.051720920764702936e-02
131	1.051720920764702936e-02
132	1.051720920764702936e-02
133	1.051720920764702936e-02
134	1.051720920764702936e-02
135	1.051720920764702936e-02
136	1.051720920764702936e-02
137	1.051720920764702936e-02
138	1.051720920764702936e-02
139	1.051720920764702936e-02
140	1.051720920764702936e-02
141	1.051720920764702936e-02
142	1.051720920764702936e-02
143	1.051720920764702936e-02
144	1.051720920764702936e-02
145	1.051720920764702936e-02
146	1.051720920764702936e-02
147	1.051720920764702936e-02
148	1.051720920764702936e-02
149	1.051720920764702936e-02
150	1.051720920764702936e-02
151	1.051720920764702936e-02
152	1.051720920764702936e-02
153	1.051720920764702936e-02
154	1.051720920764702936e-02
155	1.051720920764702936e-02
156	1.051720920764702936e-02
157	1.051720920764702936e-02
158	1.051720920764702936e-02
159	1.051720920764702936e-02
160	1.051720920764702936e-02
161	1.051720920764702936e-02
162	1.051720920764702936e-02
163	1.051720920764702936e-02
164	1.051720920764702936e-02
165	1.051720920764702936e-02
166	1.051720920764702936e-02
167	1.051720920764702936e-02
168	1.051720920764702936e-02
169	1.051720920764702936e-02
170	1.051720920764702936e-02
171	1.051720920764702936e-02
172	1.051720920764702936e-02
173	1.051720920764702936e-02
174	1.051720920764702936e-02
175	1.051720920764702936e-02
176	1.051720920764702936e-02
177	1.051720920764702936e-02
178	1.051720920764702936e-02
179	1.017794439449712547e-02
180	9.499414768197315950e-03
181	9.160149955047412057e-03
182	0.000000000000000000e+00
183	0.000000000000000000e+00
184	0.000000000000000000e+00
185	0.000000000000000000e+00
186	0.000000000000000000e+00
187	0.000000000000000000e+00
188	0.000000000000000000e+00
189	0.000000000000000000e+00
190	0.000000000000000000e+00
191	0.000000000000000000e+00
192	0.000000000000000000e+00
193	0.000000000000000000e+00
194	0.000000000000000000e+00
195	0.000000000000000000e+00
196	0.000000000000000000e+00
197	0.000000000000000000e+00
198	0.000000000000000000e+00
199	0.000000000000000000e+00
200	0.000000000000000000e+00
