# amplicon position	effect
118	6.252813766194787598e-04
119	6.252813766194787598e-04
120	6.252813766194787598e-04
121	6.252813766194787598e-04
122	6.252813766194787598e-04
123	6.252813766194787598e-04
124	6.252813766194787598e-04
125	6.252813766194787598e-04
126	6.252813766194787598e-04
127	6.252813766194787598e-04
128	6.252813766194787598e-04
129	6.252813766194787598e-04
130	6.252813766194787598e-04
131	6.252813766194787598e-04
132	6.252813766194787598e-04
133	6.252813766194787598e-04
134	6.252813766194787598e-04
135	6.252813766194787598e-04
136	6.252813766194787598e-04
137	6.252813766194787598e-04
138	6.252813766194787598e-04
139	6.252813766194787598e-04
140	6.252813766194787598e-04
141	6.252813766194787598e-04
142	3.126406883097393799e-04
143	3.126406883097393799e-04
144	3.126406883097393799e-04
145	3.126406883097393799e-04
146	3.126406883097393799e-04
147	3.126406883097393799e-04
148	3.126406883097393799e-04
149	3.126406883097393799e-04
150	3.126406883097393799e-04
151	3.126406883097393799e-04
152	3.126406883097393799e-04
153	3.126406883097393799e-04
154	3.126406883097393799e-04
155	3.126406883097393799e-04
156	3.126406883097393799e-04
157	3.126406883097393799e-04
158	0.000000000000000000e+00
159	0.000000000000000000e+00
160	0.000000000000000000e+00
161	0.000000000000000000e+00
162	0.000000000000000000e+00
163	0.000000000000000000e+00
164	0.000000000000000000e+00
165	0.000000000000000000e+00
166	0.000000000000000000e+00
167	0.000000000000000000e+00
168	0.000000000000000000e+00
169	0.000000000000000000e+00
170	0.000000000000000000e+00
171	0.000000000000000000e+00
172	0.000000000000000000e+00
173	0.000000000000000000e+00
174	0.000000000000000000e+00
175	0.000000000000000000e+00
176	0.000000000000000000e+00
177	0.000000000000000000e+00
178	0.000000000000000000e+00
179	0.000000000000000000e+00
180	0.000000000000000000e+00
181	0.000000000000000000e+00
182	0.000000000000000000e+00
183	0.000000000000000000e+00
184	0.000000000000000000e+00
185	0.000000000000000000e+00
186	0.000000000000000000e+00
187	0.000000000000000000e+00
188	0.000000000000000000e+00
189	0.000000000000000000e+00
190	0.000000000000000000e+00
191	0.000000000000000000e+00
192	0.000000000000000000e+00
193	0.000000000000000000e+00
194	0.000000000000000000e+00
195	0.000000000000000000e+00
196	0.000000000000000000e+00
197	0.000000000000000000e+00
198	0.000000000000000000e+00
199	0.000000000000000000e+00
200	0.000000000000000000e+00
