# amplicon position	effect
118	9.287683553956553595e-02
119	9.287683553956553595e-02
120	9.287683553956553595e-02
121	9.255095190609337330e-02
122	9.255095190609337330e-02
123	9.222506827262121065e-02
124	9.222506827262121065e-02
125	9.222506827262121065e-02
126	9.222506827262121065e-02
127	9.222506827262121065e-02
128	9.222506827262121065e-02
129	9.222506827262121065e-02
130	9.222506827262121065e-02
131	9.222506827262121065e-02
132	9.222506827262121065e-02
133	9.222506827262121065e-02
134	9.222506827262121065e-02
135	9.222506827262121065e-02
136	9.222506827262121065e-02
137	9.222506827262121065e-02
138	9.222506827262121065e-02
139	4.562370868610236309e-03
140	4.562370868610236309e-03
141	4.236487235138077130e-03
142	4.236487235138077130e-03
143	4.236487235138077130e-03
144	9.776509004164792710e-04
145	9.776509004164792710e-04
146	0.000000000000000000e+00
147	0.000000000000000000e+00
148	0.000000000000000000e+00
149	0.000000000000000000e+00
150	0.000000000000000000e+00
151	0.000000000000000000e+00
152	0.000000000000000000e+00
153	0.000000000000000000e+00
154	0.000000000000000000e+00
155	0.000000000000000000e+00
156	0.000000000000000000e+00
157	0.000000000000000000e+00
158	0.000000000000000000e+00
159	0.000000000000000000e+00
160	0.000000000000000000e+00
161	0.000000000000000000e+00
162	0.000000000000000000e+00
163	0.000000000000000000e+00
164	0.000000000000000000e+00
165	0.000000000000000000e+00
166	0.000000000000000000e+00
167	0.000000000000000000e+00
168	0.000000000000000000e+00
169	0.000000000000000000e+00
170	0.000000000000000000e+00
171	0.000000000000000000e+00
172	0.000000000000000000e+00
173	0.000000000000000000e+00
174	0.000000000000000000e+00
175	0.000000000000000000e+00
176	0.000000000000000000e+00
177	0.000000000000000000e+00
178	0.000000000000000000e+00
179	0.000000000000000000e+00
180	0.000000000000000000e+00
181	0.000000000000000000e+00
182	0.000000000000000000e+00
183	0.000000000000000000e+00
184	0.000000000000000000e+00
185	0.000000000000000000e+00
186	0.000000000000000000e+00
187	0.000000000000000000e+00
188	0.000000000000000000e+00
189	0.000000000000000000e+00
190	0.000000000000000000e+00
191	0.000000000000000000e+00
192	0.000000000000000000e+00
193	0.000000000000000000e+00
194	0.000000000000000000e+00
195	0.000000000000000000e+00
196	0.000000000000000000e+00
197	0.000000000000000000e+00
198	0.000000000000000000e+00
199	0.000000000000000000e+00
200	0.000000000000000000e+00
