# amplicon position	effect
118	5.089939226125640486e-04
119	5.089939226125640486e-04
120	5.089939226125640486e-04
121	5.089939226125640486e-04
122	5.089939226125640486e-04
123	5.089939226125640486e-04
124	5.089939226125640486e-04
125	2.544969613062820243e-04
126	2.544969613062820243e-04
127	2.544969613062820243e-04
128	2.544969613062820243e-04
129	2.544969613062820243e-04
130	2.544969613062820243e-04
131	2.544969613062820243e-04
132	2.544969613062820243e-04
133	2.544969613062820243e-04
134	2.544969613062820243e-04
135	2.544969613062820243e-04
136	2.544969613062820243e-04
137	2.544969613062820243e-04
138	2.544969613062820243e-04
139	2.544969613062820243e-04
140	2.544969613062820243e-04
141	2.544969613062820243e-04
142	2.544969613062820243e-04
143	2.544969613062820243e-04
144	2.544969613062820243e-04
145	2.544969613062820243e-04
146	2.544969613062820243e-04
147	2.544969613062820243e-04
148	2.544969613062820243e-04
149	2.544969613062820243e-04
150	2.544969613062820243e-04
151	2.544969613062820243e-04
152	2.544969613062820243e-04
153	2.544969613062820243e-04
154	2.544969613062820243e-04
155	2.544969613062820243e-04
156	2.544969613062820243e-04
157	2.544969613062820243e-04
158	2.544969613062820243e-04
159	2.544969613062820243e-04
160	2.544969613062820243e-04
161	2.544969613062820243e-04
162	2.544969613062820243e-04
163	2.544969613062820243e-04
164	2.544969613062820243e-04
165	2.544969613062820243e-04
166	2.544969613062820243e-04
167	2.544969613062820243e-04
168	2.544969613062820243e-04
169	2.544969613062820243e-04
170	2.544969613062820243e-04
171	2.544969613062820243e-04
172	2.544969613062820243e-04
173	2.544969613062820243e-04
174	2.544969613062820243e-04
175	2.544969613062820243e-04
176	2.544969613062820243e-04
177	2.544969613062820243e-04
178	0.000000000000000000e+00
179	0.000000000000000000e+00
180	0.000000000000000000e+00
181	0.000000000000000000e+00
182	0.000000000000000000e+00
183	0.000000000000000000e+00
184	0.000000000000000000e+00
185	0.000000000000000000e+00
186	0.000000000000000000e+00
187	0.000000000000000000e+00
188	0.000000000000000000e+00
189	0.000000000000000000e+00
190	0.000000000000000000e+00
191	0.000000000000000000e+00
192	0.000000000000000000e+00
193	0.000000000000000000e+00
194	0.000000000000000000e+00
195	0.000000000000000000e+00
196	0.000000000000000000e+00
197	0.000000000000000000e+00
198	0.000000000000000000e+00
199	0.000000000000000000e+00
200	0.000000000000000000e+00
