# amplicon position	effect
118	7.737414266686563208e-03
119	7.737414266686563208e-03
120	7.737414266686563208e-03
121	7.737414266686563208e-03
122	7.737414266686563208e-03
123	7.737414266686563208e-03
124	7.737414266686563208e-03
125	7.737414266686563208e-03
126	7.737414266686563208e-03
127	7.737414266686563208e-03
128	7.737414266686563208e-03
129	7.737414266686563208e-03
130	7.737414266686563208e-03
131	7.737414266686563208e-03
132	7.737414266686563208e-03
133	7.737414266686563208e-03
134	7.737414266686563208e-03
135	7.737414266686563208e-03
136	7.737414266686563208e-03
137	7.737414266686563208e-03
138	7.737414266686563208e-03
139	7.737414266686563208e-03
140	7.737414266686563208e-03
141	7.737414266686563208e-03
142	7.737414266686563208e-03
143	7.737414266686563208e-03
144	7.737414266686563208e-03
145	7.737414266686563208e-03
146	7.737414266686563208e-03
147	7.737414266686563208e-03
148	7.737414266686563208e-03
149	7.737414266686563208e-03
150	7.737414266686563208e-03
151	7.737414266686563208e-03
152	7.737414266686563208e-03
153	7.737414266686563208e-03
154	7.737414266686563208e-03
155	7.737414266686563208e-03
156	7.737414266686563208e-03
157	7.737414266686563208e-03
158	7.737414266686563208e-03
159	7.737414266686563208e-03
160	7.737414266686563208e-03
161	7.737414266686563208e-03
162	7.737414266686563208e-03
163	7.737414266686563208e-03
164	7.737414266686563208e-03
165	7.737414266686563208e-03
166	7.737414266686563208e-03
167	7.737414266686563208e-03
168	7.737414266686563208e-03
169	7.737414266686563208e-03
170	7.737414266686563208e-03
171	7.737414266686563208e-03
172	7.737414266686563208e-03
173	7.737414266686563208e-03
174	7.737414266686563208e-03
175	7.737414266686563208e-03
176	7.737414266686563208e-03
177	7.737414266686563208e-03
178	7.737414266686563208e-03
179	7.737414266686563208e-03
180	7.737414266686563208e-03
181	7.184741819066094159e-03
182	5.526724476204687231e-04
183	0.000000000000000000e+00
184	0.000000000000000000e+00
185	0.000000000000000000e+00
186	0.000000000000000000e+00
187	0.000000000000000000e+00
188	0.000000000000000000e+00
189	0.000000000000000000e+00
190	0.000000000000000000e+00
191	0.000000000000000000e+00
192	0.000000000000000000e+00
193	0.000000000000000000e+00
194	0.000000000000000000e+00
195	0.000000000000000000e+00
196	0.000000000000000000e+00
197	0.000000000000000000e+00
198	0.000000000000000000e+00
199	0.000000000000000000e+00
200	0.000000000000000000e+00
