# amplicon position	effect
118	4.112798080694228808e-01
119	4.112798080694228808e-01
120	4.112798080694228808e-01
121	4.112798080694228808e-01
122	4.098664753956448026e-01
123	4.098664753956448026e-01
124	4.098664753956448026e-01
125	4.059798105427550596e-01
126	4.045664778689769814e-01
127	1.971599079920429431e-01
128	1.413332673778085625e-03
129	1.413332673778085625e-03
130	1.413332673778085625e-03
131	1.059999505333564110e-03
132	1.059999505333564110e-03
133	1.059999505333564110e-03
134	1.059999505333564110e-03
135	3.533331684445214062e-04
136	3.533331684445214062e-04
137	3.533331684445214062e-04
138	3.533331684445214062e-04
139	3.533331684445214062e-04
140	3.533331684445214062e-04
141	3.533331684445214062e-04
142	3.533331684445214062e-04
143	3.533331684445214062e-04
144	3.533331684445214062e-04
145	3.533331684445214062e-04
146	3.533331684445214062e-04
147	3.533331684445214062e-04
148	3.533331684445214062e-04
149	3.533331684445214062e-04
150	3.533331684445214062e-04
151	3.533331684445214062e-04
152	3.533331684445214062e-04
153	3.533331684445214062e-04
154	3.533331684445214062e-04
155	3.533331684445214062e-04
156	3.533331684445214062e-04
157	3.533331684445214062e-04
158	3.533331684445214062e-04
159	3.533331684445214062e-04
160	3.533331684445214062e-04
161	3.533331684445214062e-04
162	3.533331684445214062e-04
163	3.533331684445214062e-04
164	3.533331684445214062e-04
165	3.533331684445214062e-04
166	3.533331684445214062e-04
167	3.533331684445214062e-04
168	3.533331684445214062e-04
169	0.000000000000000000e+00
170	0.000000000000000000e+00
171	0.000000000000000000e+00
172	0.000000000000000000e+00
173	0.000000000000000000e+00
174	0.000000000000000000e+00
175	0.000000000000000000e+00
176	0.000000000000000000e+00
177	0.000000000000000000e+00
178	0.000000000000000000e+00
179	0.000000000000000000e+00
180	0.000000000000000000e+00
181	0.000000000000000000e+00
182	0.000000000000000000e+00
183	0.000000000000000000e+00
184	0.000000000000000000e+00
185	0.000000000000000000e+00
186	0.000000000000000000e+00
187	0.000000000000000000e+00
188	0.000000000000000000e+00
189	0.000000000000000000e+00
190	0.000000000000000000e+00
191	0.000000000000000000e+00
192	0.000000000000000000e+00
193	0.000000000000000000e+00
194	0.000000000000000000e+00
195	0.000000000000000000e+00
196	0.000000000000000000e+00
197	0.000000000000000000e+00
198	0.000000000000000000e+00
199	0.000000000000000000e+00
200	0.000000000000000000e+00
