# amplicon position	effect
118	6.535463604003189297e-04
119	6.535463604003189297e-04
120	6.535463604003189297e-04
121	6.535463604003189297e-04
122	6.535463604003189297e-04
123	6.535463604003189297e-04
124	6.535463604003189297e-04
125	6.535463604003189297e-04
126	6.535463604003189297e-04
127	6.535463604003189297e-04
128	6.535463604003189297e-04
129	6.535463604003189297e-04
130	6.535463604003189297e-04
131	4.356975736002126017e-04
132	4.356975736002126017e-04
133	4.356975736002126017e-04
134	4.356975736002126017e-04
135	4.356975736002126017e-04
136	4.356975736002126017e-04
137	4.356975736002126017e-04
138	4.356975736002126017e-04
139	4.356975736002126017e-04
140	4.356975736002126017e-04
141	4.356975736002126017e-04
142	4.356975736002126017e-04
143	4.356975736002126017e-04
144	4.356975736002126017e-04
145	4.356975736002126017e-04
146	4.356975736002126017e-04
147	4.356975736002126017e-04
148	4.356975736002126017e-04
149	4.356975736002126017e-04
150	4.356975736002126017e-04
151	4.356975736002126017e-04
152	4.356975736002126017e-04
153	4.356975736002126017e-04
154	4.356975736002126017e-04
155	4.356975736002126017e-04
156	4.356975736002126017e-04
157	4.356975736002126017e-04
158	4.356975736002126017e-04
159	4.356975736002126017e-04
160	4.356975736002126017e-04
161	4.356975736002126017e-04
162	4.356975736002126017e-04
163	4.356975736002126017e-04
164	4.356975736002126017e-04
165	4.356975736002126017e-04
166	4.356975736002126017e-04
167	4.356975736002126017e-04
168	4.356975736002126017e-04
169	0.000000000000000000e+00
170	0.000000000000000000e+00
171	0.000000000000000000e+00
172	0.000000000000000000e+00
173	0.000000000000000000e+00
174	0.000000000000000000e+00
175	0.000000000000000000e+00
176	0.000000000000000000e+00
177	0.000000000000000000e+00
178	0.000000000000000000e+00
179	0.000000000000000000e+00
180	0.000000000000000000e+00
181	0.000000000000000000e+00
182	0.000000000000000000e+00
183	0.000000000000000000e+00
184	0.000000000000000000e+00
185	0.000000000000000000e+00
186	0.000000000000000000e+00
187	0.000000000000000000e+00
188	0.000000000000000000e+00
189	0.000000000000000000e+00
190	0.000000000000000000e+00
191	0.000000000000000000e+00
192	0.000000000000000000e+00
193	0.000000000000000000e+00
194	0.000000000000000000e+00
195	0.000000000000000000e+00
196	0.000000000000000000e+00
197	0.000000000000000000e+00
198	0.000000000000000000e+00
199	0.000000000000000000e+00
200	0.000000000000000000e+00
