# amplicon position	effect
118	1.091363155186596823e-01
119	1.091363155186596823e-01
120	1.091363155186596823e-01
121	1.084808421521812477e-01
122	1.084808421521812477e-01
123	1.078253687857028131e-01
124	1.074976321024636028e-01
125	1.074976321024636028e-01
126	1.074976321024636028e-01
127	1.074976321024636028e-01
128	1.074976321024636028e-01
129	1.074976321024636028e-01
130	1.074976321024636028e-01
131	1.074976321024636028e-01
132	1.074976321024636028e-01
133	1.074976321024636028e-01
134	1.074976321024636028e-01
135	1.074976321024636028e-01
136	1.074976321024636028e-01
137	1.074976321024636028e-01
138	1.074976321024636028e-01
139	6.882470348023583817e-03
140	6.882470348023583817e-03
141	6.882470348023583817e-03
142	6.882470348023583817e-03
143	6.882470348023583817e-03
144	1.638683416196091416e-03
145	1.638683416196091416e-03
146	0.000000000000000000e+00
147	0.000000000000000000e+00
148	0.000000000000000000e+00
149	0.000000000000000000e+00
150	0.000000000000000000e+00
151	0.000000000000000000e+00
152	0.000000000000000000e+00
153	0.000000000000000000e+00
154	0.000000000000000000e+00
155	0.000000000000000000e+00
156	0.000000000000000000e+00
157	0.000000000000000000e+00
158	0.000000000000000000e+00
159	0.000000000000000000e+00
160	0.000000000000000000e+00
161	0.000000000000000000e+00
162	0.000000000000000000e+00
163	0.000000000000000000e+00
164	0.000000000000000000e+00
165	0.000000000000000000e+00
166	0.000000000000000000e+00
167	0.000000000000000000e+00
168	0.000000000000000000e+00
169	0.000000000000000000e+00
170	0.000000000000000000e+00
171	0.000000000000000000e+00
172	0.000000000000000000e+00
173	0.000000000000000000e+00
174	0.000000000000000000e+00
175	0.000000000000000000e+00
176	0.000000000000000000e+00
177	0.000000000000000000e+00
178	0.000000000000000000e+00
179	0.000000000000000000e+00
180	0.000000000000000000e+00
181	0.000000000000000000e+00
182	0.000000000000000000e+00
183	0.000000000000000000e+00
184	0.000000000000000000e+00
185	0.000000000000000000e+00
186	0.000000000000000000e+00
187	0.000000000000000000e+00
188	0.000000000000000000e+00
189	0.000000000000000000e+00
190	0.000000000000000000e+00
191	0.000000000000000000e+00
192	0.000000000000000000e+00
193	0.000000000000000000e+00
194	0.000000000000000000e+00
195	0.000000000000000000e+00
196	0.000000000000000000e+00
197	0.000000000000000000e+00
198	0.000000000000000000e+00
199	0.000000000000000000e+00
200	0.000000000000000000e+00
