# amplicon position	effect
118	7.208891840408241519e-03
119	7.208891840408241519e-03
120	7.208891840408241519e-03
121	7.208891840408241519e-03
122	6.990440572517082896e-03
123	6.990440572517082896e-03
124	6.771989304625924272e-03
125	6.771989304625924272e-03
126	3.495220286258541448e-03
127	3.495220286258541448e-03
128	3.495220286258541448e-03
129	3.495220286258541448e-03
130	3.495220286258541448e-03
131	3.495220286258541448e-03
132	3.495220286258541448e-03
133	3.495220286258541448e-03
134	3.495220286258541448e-03
135	3.495220286258541448e-03
136	3.495220286258541448e-03
137	3.495220286258541448e-03
138	3.495220286258541448e-03
139	3.495220286258541448e-03
140	3.495220286258541448e-03
141	3.495220286258541448e-03
142	3.495220286258541448e-03
143	3.495220286258541448e-03
144	3.495220286258541448e-03
145	3.495220286258541448e-03
146	3.495220286258541448e-03
147	3.495220286258541448e-03
148	3.495220286258541448e-03
149	3.495220286258541448e-03
150	3.495220286258541448e-03
151	3.495220286258541448e-03
152	3.495220286258541448e-03
153	3.495220286258541448e-03
154	0.000000000000000000e+00
155	0.000000000000000000e+00
156	0.000000000000000000e+00
157	0.000000000000000000e+00
158	0.000000000000000000e+00
159	0.000000000000000000e+00
160	0.000000000000000000e+00
161	0.000000000000000000e+00
162	0.000000000000000000e+00
163	0.000000000000000000e+00
164	0.000000000000000000e+00
165	0.000000000000000000e+00
166	0.000000000000000000e+00
167	0.000000000000000000e+00
168	0.000000000000000000e+00
169	0.000000000000000000e+00
170	0.000000000000000000e+00
171	0.000000000000000000e+00
172	0.000000000000000000e+00
173	0.000000000000000000e+00
174	0.000000000000000000e+00
175	0.000000000000000000e+00
176	0.000000000000000000e+00
177	0.000000000000000000e+00
178	0.000000000000000000e+00
179	0.000000000000000000e+00
180	0.000000000000000000e+00
181	0.000000000000000000e+00
182	0.000000000000000000e+00
183	0.000000000000000000e+00
184	0.000000000000000000e+00
185	0.000000000000000000e+00
186	0.000000000000000000e+00
187	0.000000000000000000e+00
188	0.000000000000000000e+00
189	0.000000000000000000e+00
190	0.000000000000000000e+00
191	0.000000000000000000e+00
192	0.000000000000000000e+00
193	0.000000000000000000e+00
194	0.000000000000000000e+00
195	0.000000000000000000e+00
196	0.000000000000000000e+00
197	0.000000000000000000e+00
198	0.000000000000000000e+00
199	0.000000000000000000e+00
200	0.000000000000000000e+00
